video_id,thumbnail_text,note
ND2h4oD2uNs,「貧乏臭い服W」外資系勤務の女に嘲笑われた女性 翌日、50億円契約の決済者が現れ...,gemini_ocr
NK6JyXMul5A,息子「これから泊まりに行くから」 忠告無視で泊まりに来た息子夫婦 豪雪の中でガスも電気も止まった家で地獄を見た,gemini_ocr
NP2vHAiPjqQ,枯れた老人に何ができる・・・無能なヤツは黙って掃除でもしてろ！,gemini_ocr
NPUp9WpJ8vY,極寒の夜、置き去りにされた車椅子の少女 娘を亡くした男が保護した結果,gemini_ocr
NRDoryUf3sQ,「きたな！50名分キャンセルでw」当日ドタキャンして嘲笑する男 翌日、本社から電話「500億の契約が消えた、お前クビ」,gemini_ocr
NSoxsoRWXUY,製造数ワーストで左遷された40歳の俺 ある日、女性社長「あなた一体何者？」,gemini_ocr
NUmKOWg1GTo,「風呂だけでも入っていきな」血だらけのホームレスを助けた銭湯の店主。翌日、衝撃の結末が…,gemini_ocr
N_b5O4XwpQc,高卒の運転手が見抜いた才能―― 全国最下位の財閥御曹司が東大首席、倒産寸前の家業を救った真実,gemini_ocr
Naan4i89aXg,「クズ米はいらないw」農家を見下す高級ホテル支配人 翌朝からお客様が一人も来なくなった…,gemini_ocr
NbtTBuRZxHw,吹雪の中、廃業寸前の民宿に外国人女性 →助けたら後日黒塗りの高級車が現れて…,gemini_ocr
NfKIlWFBHx0,「こんなの私がやることじゃないわ！」 「雑用ばっかり！」と会長に直談判したZ世代新人 お望みどおりの仕事を任せた結果,gemini_ocr
NfXxGhAVNhk,「俺は〇〇組だ！」 「ショバ代200万払え！」ヤクザになったいじめっ子 店主「ウチの組にお前いないけど？」「え？」,gemini_ocr
NfhxWdgNIvw,「お前ん家、ヤクザ設定だっけ？w」 同窓会でイジられた私 3分後、50台の黒塗り高級車が現れ..,gemini_ocr
NhGD8AOaMoU,75歳のおばあさんが毎日20kgヒラメ購入 警察に通報した魚屋の店主は ついに号泣,gemini_ocr
NiAKYX1ghDo,こんな清掃員、すぐに追い出して！ ここ、私の病院だけど？ 清掃員を嘲笑ロビー公開侮辱 十分後に逆転 医局ママ会の土下座,gemini_ocr
Nk3Mkx9zuVk,「6ヶ国語の通訳出来ます！」 「清掃員が通訳だと？」倒産寸前の名門ホテルを救った感動の結末とは？,gemini_ocr
Nm6FuSnrseU,「明日までに退去しろって…」 地上げ屋に店を荒らされ涙する定食屋の女店主 元組長の常連客「その若造今すぐ呼べるかい」,gemini_ocr
NnP3lMjp9qo,席次表に私の名前がない… お義母さんは「体育座りで十分でしょ」 私達はご祝儀を回収して退場すると、会場は大パニックに,gemini_ocr
Nnhr9NeMsd0,神の舌を持つ天才ホームレス母娘 「働かせてください」 廃業寸前のラーメン屋で採用した結果,gemini_ocr
NoBlDkU0V6Y,「お前の代わりなんていくらでもいるw」エリート部長から侮辱された女性派遣社員「辞めます」その瞬間全員が凍り付く,gemini_ocr
Np3ff2uFEQM,息子に殴られ「母さんは口出すな」 彼らが出勤した後、即座に家を売却 帰宅した息子が見たのは「売物件」と書かれた看板,gemini_ocr
Np6S4qKfa8Q,「中卒の嫁？どうせブスだろw」社長と知らず...「どうも、ブスです」→部長が顔面蒼白に,gemini_ocr
Nqhbx6bMIJE,耳が聞こえない母とその娘を廃業寸前のラーメン屋が住み込みで雇った結果,gemini_ocr
Ns2K5Di5hPY,雪の中、財布を盗まれた42歳の男に震える少女が500円をあげた結果・・,gemini_ocr
NuLQ-Y8UA3E,廃業寸前のタクシー運転手が困っている母子に全財産5万円を渡した結果,gemini_ocr
NuRfe2NEED4,「ジャマな派遣は消えろ！」見下される派遣OLに取引先CEOが「年150万でどう？」上司「ゴミなんでどーぞw」,gemini_ocr
NuZ6w3Cg3UA,「親が貧乏でかわいそうだなw」懇親会で新人に侮辱した課長「今呼びますね」即電話した結果,gemini_ocr
Nv3HwtyUyMI,「親の顔が見てみたい」と笑う保護者たち 5分後→ヤクザ組長「私が父です」,gemini_ocr
NwrycfXBU1A,私を忘れた？ 「ほら、貧乏人にエサよw」 同窓会で見下された女性→次の瞬間 30億契約の正体にDQN女崩れ落ち…,gemini_ocr
NzQGHWYojVU,「お荷物社員」と罵られ続けた定年男 退職日、全社員に地獄絵図の置き土産,gemini_ocr
O0w7MXyKzEM,「他銀に変える？どうぞw」融資を断られた老人 翌日、頭取「30兆円が消えた！」銀行が大惨事,gemini_ocr
OBX6CHtnwBM,「その程度も分からないのかw」失笑される派遣OL→だが、部長の計算ミスで会議中断!OL「私IQ200なんで」「えっ？」,gemini_ocr
OCouLbfsQfU,両親を亡くしたボロボロの少女がポツン 「お花見しよう」と、うどんをご馳走した結果…,gemini_ocr
ODZ3FkJAlvQ,「いつでも潰せるからなw」女性を脅す高学歴社長 本当に工場を潰した結果、会社が倒産した…,gemini_ocr
OErz_FL3Gy4,「清掃員？ウケるw」俺を見下す元カノと空港で再会した俺 CA「機長、お疲れ様です!!」元カノ「え…?!」,gemini_ocr
OI7sfoEquDM,「おなかしゅいたよ・・」 廃業寸前の温泉旅館店主が連れ帰った結果,gemini_ocr
OJVRjn6yd3s,義母の葬儀中に妻が突然「忘れ物したから帰る」 俺「葬儀中だが？」妻が俺の手を引っ張り帰宅 妻「気がつかなかったの？」実は兄が…,gemini_ocr
OK5aZTwl1C4,高級デパートで冷たくあしらわれた農家のおばあちゃん だが翌日、新聞を見た店長が震え上がった—,gemini_ocr
OKrCLVoqEeQ,侮辱された老人の味方をした女性行員 部長「クビだ！」老人「クビはあなたです」,gemini_ocr
ONtRl3VrzPI,頭取と知らず、話し相手になった貧乏行員 翌朝、突然解雇を言い渡されて…,gemini_ocr
OOLGUc29244,人生の温もり 78歳の祖父が桜の下に埋めていた25個の缶の中身を知った時…,gemini_ocr
OPwOJnylh7Y,「親の葬式ごときで有給取るな！」会社で上司に侮辱された新人OL「…わかりました」翌日上司のデスクが消えた…,gemini_ocr
OTc8zOOnezc,「弟が息していないんです！」母が死んで、遺された電話番号に助けを求めた貧乏女子高生 その直後、路地を塞ぐほどの黒塗りの高級車が現れ…,gemini_ocr
OUdYIESkVeU,人生は七色 路上で倒れた老人を介抱した貧乏なキャバ嬢 翌日、店前に彼女を迎えに高級車が現れ…,gemini_ocr
OamijAOl1Us,「裏方のくせに勘違いしないで！」一緒に起業した親友に「あんたクビ」と言われた私 翌日、会社に大量の電話が鳴りやまず…,gemini_ocr
ObIeqrGz_Po,高級寿司店にボロ服で訪れた老人 ある日、魚が納品されず店主は...,gemini_ocr
OdH-iZipI6w,親に疎まれて育った独身ギャルが失踪した姉の子どもを愛犬と一緒に育てた結果…,gemini_ocr
On6naxbVeAY,「明日から来なくていい」クビになった貧乏派遣OLは帰り支度すると、社長が「あなたではありません」,gemini_ocr
OwSTA28ngQM,「古くさい服ねw」同窓会でゲラゲラ笑われる彼女 数分後，夫が現れ 友人全員が命乞いする,gemini_ocr
OxD06GLRYus,「ボロ財布で海外旅行？」高級代理店で冷遇された老夫婦 10分後、名刺1枚で支店長が土下座した理由とは,gemini_ocr
P3Non1wgAps,倒れた私を無視し「芝居は見飽きた」 私はその日のうちに家を更地にした 帰宅した息子夫婦を待っていた衝撃の光景が広がる,gemini_ocr
P4mzvvl5NmQ,道端で老婆を助けてクビになった派遣社員 翌日、老婆の夫が黒服集団と現れ...,gemini_ocr
P7rFiGPSipk,「ギョーザ1こくだしゃい」 期限切れのタダ券を差し出すボロボロの少女 廃業寸前の店主が20個あげた結果...,gemini_ocr
P9mgknWAqw4,口座残高25万円のお爺さんを笑った銀行員 貸金庫を開けた瞬間、全員が凍りついた...,gemini_ocr
PCOpmscTX6Q,「いいさ、食っていきなよ」財布を忘れた老夫婦 翌朝、重機が寿司屋を破壊していた,gemini_ocr
PCuiYkY8l-s,CA「別席にご移動ください」「わかりました」おじさんが立とうとすると「いえ、あなたではございません」,gemini_ocr
PDnEMMIfUYs,貧乏な子どもに神対応した底辺契約社員 翌日、彼女の元に黒塗りの高級車が現れ...,gemini_ocr
PEIEyPMzZlc,「不幸がうつるからキャンセルねw」 IT企業から300食ドタキャンされたシンママ 翌日、娘「大丈夫、300億でつぶしてあげる」 破産,gemini_ocr
PGFCoZok9qE,廃業寸前のラーメン屋に痩せた双子姉妹 試作ラーメンだと嘘を付き ご馳走したら..,gemini_ocr
PICROpjQpOc,「明日から来なくていい」帰り支度をする派遣OL 「君ではない」→「え？」全社員が固まった…,gemini_ocr
PJY-sN39Q1g,「ママ、さむいよ…」中卒が理由で解雇され凍える母娘 元請けの社長が月給50万で雇った結果,gemini_ocr
PMxvJQBElRg,「100万払えや！」新婚旅行でぼったくりヤクザに絡まれた夫婦 普段温厚な妻が一言「上等だ、幹部全員呼んでこい！」,gemini_ocr
PQeYqxzubA4,女将「お引き取りください」母「わかりました」娘の車椅子を押すと「あなた方ではございません」,gemini_ocr
PRJ8Y7ubTMA,「旦那がヤクザ？それで脅してるつもり？」同窓会で社長夫人に家族をバカにされた私(60歳)一本の電話で会場は地獄絵図,gemini_ocr
PW5RfZACCFk,「クソギャルが解約？ご勝手にどうぞw」 祖母のため口座解約するギャルを見下した銀行員 直後、8000億円出金で銀行大混乱！,gemini_ocr
PYQ8PqSy2EQ,「ガキが大株主？じゃあ売ってみろよw」セーラー服少女を嘲笑したエリート役員「いいですよ」10兆円全株売却で会社倒産w,gemini_ocr
Pc-V_0Pgsd8,会長だと知らずに話し相手になった老人ホーム介護士はクビになった…,gemini_ocr
PcBOLiEBh9E,「味なんて分からないでしょ」高級ワインバーで笑われた老夫婦 「ここは取引停止で」1時間後、ソムリエが凍りついた——,gemini_ocr
PceSIWwzwIc,「ジジイ、英語なんか無理だろwww」 東大卒部長に侮辱された清掃員 海外VIPに話しかけた結果、全員顔面蒼白に…,gemini_ocr
Pczbv4NkE2g,「容姿はいいけど中身全然ないなw」 女性社員を侮辱したセクハラ上司 「実は…」その正体に震えが止まらない！,gemini_ocr
PfROz24OpuM,今から出張... 「次、連絡したらクビだ！」と罵倒された俺 倒産寸前の会社に連絡しなかった結果...,gemini_ocr
PhiHyh2dQq8,「そんなボロバッグで」高級美術館で嘲笑された老夫婦 「作品全て回収します」2時間後、館長が凍りついたーー,gemini_ocr
PiSTNw2Cra8,「旦那も貧乏なんだろうなw」 窓口で女性を侮辱した銀行員 「…伝えます」翌日、旦那が現れて…,gemini_ocr
PjNux0BS2N8,「早くしろよ」高級ホテルで見下された売店のおばあさん 1時間後、「企画は白紙で」創立イベントの壇上に現れるとーー,gemini_ocr
Ppn04JyLO80,「お腹空いた。あの草食べられる？」→ギャルが親子を助けて温かいお風呂を振る舞った結果…,gemini_ocr
Ppv-d6Tck_g,「お前、いなくても一緒だろ」巨大案件の商談に上司に置き去りにされた新入社員 3時間後、社長「彼女がいないなら破談で」上司「え？」,gemini_ocr
PrOp8yiKUog,他人はうちの敷地をまたぐな！ 望み通りに生活費口座を凍結 もう母ではなく、他人として対応します,gemini_ocr
Ps0AiPZ5jII,「ここは勝ち組の社交場なんだぞw」 高級ホテルで上司に追い出されたシングルマザー 次の瞬間、黒服100人「お嬢様こちらです」「えっ」,gemini_ocr
PsDTYVlrgRM,「底辺企業に席はないw」祝賀会で見下された下請けOL 直後、1本の電話で全員が凍りついた…,gemini_ocr
PtQbHPXK6Lg,「遅刻するヤツはゴミ」と面接官に罵倒され助けた老婆が現れると面接官が顔面蒼白,gemini_ocr
PtdIqcduBM0,追い払われた老人を助けたシングルマザー清掃員 翌日クビに...数日後、黒塗りの高級車が現れて,gemini_ocr
PvJ5BqOJwZ8,「清掃員がでしゃばるな！」この教授は知らなかった彼女が、変装中の理事長だったことを,gemini_ocr
Pvg40vaTN_o,ヤクザ「女をよこせ！組長呼ぶぞ！」店主「俺が…なんだって？」ヤクザ「え？」,gemini_ocr
PwA-Hm1feSI,夫「今のうちに家から出るぞ！」 息子夫婦の財産乗っ取り計画 認知症扱いされた私が、全国詐欺組織を暴いた日,gemini_ocr
PwltMUG1Svs,「給料泥棒が！」と解雇された派遣のおじさん 直後、クレームの嵐で損害10億円「頼む…戻ってきて」,gemini_ocr
PxAewYbC2w4,台風の夜に お爺さんのボロ屋根を直した17歳の大工 翌日、現場に黒塗りの車列が現れ…,gemini_ocr
PxEZ3j1H4TU,道端で倒れたお爺さんを助ける貧乏就活生 超一流企業の面接に遅刻した結果...,gemini_ocr
Q3S5fD2OwHo,ヤクザに弁当をあげた貧乏な少女 後日、借金取りが父の店に現れ…,gemini_ocr
Q7Wug0vxASM,高級マンションの内覧会で追い返された老夫婦 その10分後、不動産担当が凍りついたー。,gemini_ocr
